execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,test_dir
2,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
3,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
4,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
5,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
6,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
7,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
8,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
9,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
10,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
1,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
2,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
3,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
4,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
5,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
6,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
7,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
8,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
9,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
10,es,ES-26651,5.5.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.3,elasticsearch,JarFiles/resources/logs/ES/ES-26651/ES-26651.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26651
1,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
2,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
3,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
4,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
5,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
6,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
7,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
8,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
9,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
10,es,ES-26184,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-26184/ES-26184.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-26184
1,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
2,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
3,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
4,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
5,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
6,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
7,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
8,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
9,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
10,es,ES-21457,5.0.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0,elasticsearch,JarFiles/resources/logs/ES/ES-21457/ES-21457.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21457
1,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
2,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
3,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
4,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
5,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
6,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
7,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
8,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
9,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
10,es,ES-20045,5.0.0-alpha4,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.0-alpha4,elasticsearch,JarFiles/resources/logs/ES/ES-20045/ES-20045.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20045
1,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
2,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
3,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
4,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
5,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
6,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
7,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
8,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
9,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
10,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-12b
1,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
2,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
3,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
4,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
5,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
6,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
7,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
8,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
9,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
10,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-9b
1,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
2,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
3,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
4,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
5,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
6,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
7,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
8,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
9,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
10,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-100b
1,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
2,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
3,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
4,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
5,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
6,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
7,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
8,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
9,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
10,math,MATH-3b,3b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-3b,math3,JarFiles/resources/logs/MATH/MATH-3b/MATH-3b.log,yes,3f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-3b
1,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
2,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
3,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
4,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
5,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
6,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
7,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
8,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
9,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
10,math,MATH-81b,81b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-81b,math3,JarFiles/resources/logs/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-81b
1,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
2,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
3,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
4,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
5,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
6,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
7,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
8,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
9,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
10,math,MATH-98b,98b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-98b,math3,JarFiles/resources/logs/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-98b
1,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
